     -2,   -56,     1
    -72,    27,     1
     61,    34,     0
     -6,    89,     1
     18,   -55,     1
     37,   -36,     1
     50,   100,     0
    -46,    87,     1
     39,   -81,     1
    -51,    87,     1
     -4,    77,     1
     56,   -97,     1
     54,    37,     0
     74,    16,     0
     25,   -78,     1
    -58,   -93,     1
    -11,   -35,     1
    -43,    -1,     1
    -64,    87,     1
     88,    18,     0
   -100,    81,     1
     37,   -86,     1
    100,   -37,     0
     62,    -8,     0
     18,    -5,     1
     11,   -65,     1
     18,   -69,     1
    -11,     8,     1
     -8,    67,     1
    100,    95,     0
     49,   -60,     1
    -93,   -63,     1
     16,    26,     1
    -27,    27,     1
     79,   -50,     0
    -43,   -75,     1
      6,    64,     1
    -40,    58,     1
    -13,    10,     1
     98,    38,     0
     94,   -81,     0
     80,   -89,     0
    -76,    26,     1
    -26,   -36,     1
     59,   -40,     1
     22,    -8,     1
    -42,    67,     1
     14,   -86,     1
    -47,   -66,     1
     12,   -60,     1
     -2,    46,     1
     91,    53,     0
    -84,    88,     1
     95,    22,     0
     92,   -34,     0
     81,  -100,     0
     -3,   -71,     1
    -37,   -66,     1
     19,    32,     1
    -30,   -90,     1
    -91,   -89,     1
    -86,   -97,     1
     95,    47,     0
     51,   -94,     1
    -77,   -48,     1
     79,    95,     0
     99,   -31,     0
    -42,   -63,     1
     49,    44,     1
    -63,   -13,     1
    -91,    31,     1
     56,    73,     0
     57,   -13,     1
    -31,   -89,     1
     64,   -79,     1
    -99,   -45,     1
     89,    35,     0
    -23,    72,     1
     35,    22,     1
    -12,    93,     1
     65,   -98,     1
    -72,    -3,     1
     16,   -42,     1
    -12,   -20,     1
    -73,    91,     1
    -28,    68,     1
    -92,   -15,     1
    -85,   -37,     1
     90,    71,     0
    -66,     7,     1
    -41,    81,     1
    -84,    58,     1
    -65,    44,     1
    -54,   -59,     1
    -57,    96,     1
    -24,    27,     1
    -91,   -54,     1
     75,    -8,     0
   -100,    -7,     1
     65,    75,     0
    -40,   -53,     1
     67,   -13,     0
      1,   -63,     1
    -70,    82,     1
     99,   -22,     0
     66,    91,     0
     79,    69,     0
     37,   -66,     1
    -53,   -13,     1
    -95,   -47,     1
     97,   -38,     0
     14,    22,     1
     81,   -21,     0
     39,   -59,     1
    -88,    25,     1
     38,   -41,     1
     14,   -37,     1
     62,   -27,     1
     40,    27,     1
     93,   -60,     0
     20,   -84,     1
      9,    70,     1
    -92,   -34,     1
     42,    72,     1
      0,    99,     1
    -14,   -47,     1
     -5,   -68,     1
    -69,   -47,     1
     52,    22,     1
     94,    55,     0
     15,   -10,     1
    -43,    51,     1
    -82,   -79,     1
     47,   -29,     1
     16,   -40,     1
     43,   -28,     1
     44,   100,     0
    -84,    -6,     1
    -82,    45,     1
     83,   -83,     0
      4,    11,     1
     37,   -40,     1
     20,   -61,     1
     32,    40,     1
     -8,   -69,     1
    -16,    19,     1
    -36,    66,     1
    -76,   -50,     1
     88,    31,     0
     51,    62,     0
    -91,   -17,     1
     45,   -73,     1
     27,   -51,     1
     68,    68,     0
     -9,   -21,     1
     93,   -99,     0
    -20,    -2,     1
     24,   -86,     1
    -72,    31,     1
    -57,   -77,     1
    -92,   -67,     1
      2,    74,     1
     54,   -73,     1
    -87,    35,     1
     -4,    -1,     1
    -37,   -35,     1
     82,   -10,     0
     50,   -63,     1
    -83,   -59,     1
     12,    33,     1
     88,   -92,     0
    -68,   -12,     1
    -35,   -82,     1
     62,   -20,     1
     31,    13,     1
   -100,    30,     1
    -37,   -47,     1
     -8,    25,     1
     61,    12,     0
    -96,    59,     1
    -46,    65,     1
     38,    21,     1
    -23,   -87,     1
    100,    32,     0
    -54,   -82,     1
    -52,    81,     1
    -57,    -4,     1
     82,   -62,     0
    -10,    24,     1
     19,    33,     1
    -47,   -15,     1
     60,    87,     0
     -6,   -39,     1
    -12,   -39,     1
    -45,   -73,     1
    -67,    -1,     1
    -83,    86,     1
    -71,   -68,     1
     44,    35,     1
    -28,   -82,     1
    -99,   -26,     1
     58,   -11,     1
    -80,    61,     1
     32,   -10,     1
      7,     5,     1
     26,    29,     1
    -62,    61,     1
    -61,   -18,     1
    -53,   -46,     1
    -99,    86,     1
      4,    -7,     1
      5,   -33,     1
    -34,    98,     1
     -5,    50,     1
     34,    59,     1
    -46,   -43,     1
     44,   -63,     1
     67,   -66,     1
     91,    45,     0
    -74,    71,     1
     87,    13,     0
    -20,   -12,     1
     41,   -48,     1
    -95,    90,     1
    100,    56,     0
     98,    -3,     0
    -75,    -7,     1
     49,    35,     1
     75,    52,     0
     24,   -45,     1
    -33,    67,     1
    -23,   -84,     1
     73,   -13,     0
    -66,  -100,     1
     31,   -26,     1
    -25,   -12,     1
      3,   -40,     1
     -4,   -99,     1
    -66,   -39,     1
     49,    16,     1
     40,    61,     1
     71,   -77,     1
     32,    51,     1
     41,    21,     1
    -93,   -61,     1
    -34,    29,     1
    -57,   -85,     1
     97,   -59,     0
     97,    22,     0
    -51,     4,     1
     43,   -48,     1
    -77,    10,     1
    -57,   -38,     1
     95,   -38,     0
     90,   -18,     0
    -98,   -38,     1
    -69,    99,     1
    -10,     9,     1
    -48,    77,     1
    -80,    65,     1
    -15,    84,     1
      6,    75,     1
    -30,   -20,     1
     20,    83,     1
    -74,   -92,     1
    -20,    19,     1
     84,   -41,     0
      9,    57,     1
    -35,   -81,     1
    -12,   -95,     1
     35,   -78,     1
    -60,     6,     1
     26,   -25,     1
     21,    70,     1
     41,   -22,     1
     14,   -50,     1
     46,   -31,     1
    -85,   -40,     1
    -40,   -96,     1
    -65,    73,     1
     31,    72,     1
    -46,    80,     1
    -59,    93,     1
    -17,   -54,     1
     64,   -28,     0
      0,    50,     1
     67,   -21,     0
    -81,   -47,     1
     59,    88,     0
     14,    88,     1
     20,    98,     1
     53,   -63,     1
      3,    28,     1
     74,    20,     0
    100,   -75,     0
    -42,    -5,     1
    -74,   -55,     1
    -64,    35,     1
    -35,    58,     1
      9,   -54,     1
     38,   -91,     1
     15,    99,     1
    -28,    12,     1
     86,   -48,     0
     67,   -65,     1
     76,   -44,     0
     70,    62,     0
    -62,    96,     1
    -50,    56,     1
     62,     0,     0
     84,   -80,     0
    -73,    72,     1
    -97,    46,     1
     64,   -77,     1
     -2,   -31,     1
     55,   -43,     1
     65,   -66,     1
     73,    86,     0
    -62,   -90,     1
     10,   -99,     1
     66,    82,     0
     41,   -52,     1
     18,    88,     1
     79,    21,     0
     59,    68,     0
     12,  -100,     1
    -50,   -14,     1
    -14,    75,     1
    -87,   -32,     1
    -65,   -51,     1
     46,   -43,     1
    -53,   -72,     1
    -56,    64,     1
    -24,    33,     1
     88,   -15,     0
     21,    94,     1
    -27,    33,     1
    -37,    78,     1
    -41,   -41,     1
     82,    -1,     0
    -59,   -95,     1
    -66,   -40,     1
     93,    57,     0
     35,    68,     1
    -16,    41,     1
     -4,    64,     1
    -13,    72,     1
    -99,   100,     1
    -45,   -94,     1
    -70,    -4,     1
     78,   -44,     0
     57,   -66,     1
     46,   -51,     1
    -84,    71,     1
     37,    92,     1
     97,     7,     0
     82,    -5,     0
     78,   -96,     0
    -75,    48,     1
    -22,   -21,     1
     20,   -96,     1
    -23,   -89,     1
     38,     4,     1
    -85,   -19,     1
    -14,    32,     1
    -57,   -84,     1
     -6,    46,     1
     23,    81,     1
    -50,   -56,     1
    -53,    62,     1
     41,    76,     1
     42,    32,     1
    -12,    13,     1
     99,    92,     0
    -33,   -69,     1
    -17,    11,     1
    -95,    74,     1
     79,    -1,     0
    -58,    45,     1
     40,    -8,     1
    -66,    59,     1
     78,   -72,     0
     88,  -100,     0
    -12,   -98,     1
    -53,    42,     1
     39,   -47,     1
    -35,   -82,     1
    -92,    52,     1
    -35,     4,     1
     91,    34,     0
     -5,    30,     1
     33,   -54,     1
     61,     1,     0
    -13,    42,     1
     11,   -49,     1
    -85,    18,     1
     35,    18,     1
      7,    -6,     1
    -35,   -14,     1
     53,   100,     0
    -47,    59,     1
    -73,   -93,     1
     -9,    13,     1
    -54,   -71,     1
     36,   -29,     1
      2,    39,     1
     19,     1,     1
     56,    37,     0
    -36,    67,     1
     32,    18,     1
    -97,    68,     1
    -78,    68,     1
    -33,   -14,     1
     59,   -72,     1
     22,    87,     1
     27,   -91,     1
     40,   -49,     1
     38,   -28,     1
      8,   -56,     1
     82,   -25,     0
    -85,   -94,     1
     26,    88,     1
    -36,    49,     1
    -42,   -76,     1
      3,   -23,     1
     96,   -42,     0
     19,    14,     1
     23,    12,     1
    -44,   -70,     1
     47,   -93,     1
     61,   -19,     1
     66,    95,     0
    -16,   -90,     1
     58,    26,     0
      2,    14,     1
    -38,    50,     1
    -33,    77,     1
    -33,    59,     1
     61,   -90,     1
    -20,    94,     1
    -17,   -34,     1
     27,    72,     1
     58,     8,     0
     49,    48,     0
    -11,    70,     1
     -1,    90,     1
     60,   -74,     1
    -53,   -75,     1
      7,   -89,     1
     -6,    97,     1
     37,    75,     1
     -1,   -43,     1
    -64,    93,     1
     52,    91,     0
     34,   -63,     1
    -42,   -89,     1
    -92,   -44,     1
    -66,    36,     1
     81,   -30,     0
    -80,    59,     1
     -6,    38,     1
     37,   -16,     1
     32,    27,     1
      5,   -62,     1
      2,    50,     1
    -16,    48,     1
     37,    92,     1
    -39,   -32,     1
    -23,   -95,     1
     27,    13,     1
    -27,   -16,     1
     -8,   -37,     1
    -55,   -77,     1
    -74,    90,     1
     -2,    50,     1
    -38,   -99,     1
     23,   -29,     1
     30,    70,     1
    -80,    18,     1
     17,     4,     1
     -9,    94,     1
    -64,    12,     1
     25,   -94,     1
     29,    68,     1
    -21,   -13,     1
    -83,    16,     1
     75,   -59,     0
    -81,   -63,     1
     34,    47,     1
     26,    -6,     1
    -37,    28,     1
     12,    33,     1
    -75,    35,     1
     36,    86,     1
     66,   -65,     1
     90,   -60,     0
    -57,   -99,     1
    -40,   -45,     1
     17,   -21,     1
    -63,   -22,     1
    -69,    67,     1
    -70,    36,     1
     50,   -98,     1
    -72,   -94,     1
     62,   -91,     1
     33,    -9,     1
     61,   -28,     1
    -95,   -57,     1
     42,    10,     1
     74,    48,     0
    -80,    95,     1
     48,   -98,     1
     36,    -3,     1
    -94,   -77,     1
    -85,    22,     1
    -54,   -72,     1
      6,    86,     1
     23,    38,     1
    -53,   -59,     1
    -93,    33,     1
      1,    -3,     1
     73,    94,     0
     52,   -51,     1
     35,    52,     1
     17,    65,     1
     86,    28,     0
    -97,   -63,     1
    -95,    87,     1
     -3,    59,     1
     -9,    -1,     1
    -15,    79,     1
     75,    27,     0
    -42,   -42,     1
    -51,    41,     1
     55,    65,     0
     62,   -49,     1
     60,    26,     0
    -54,   -24,     1
     -9,     0,     1
      8,   -31,     1
    -42,    41,     1
     87,    19,     0
     19,    48,     1
    -26,    -9,     1
      2,    86,     1
    -10,    28,     1
     -8,    11,     1
    -92,    61,     1
     34,   -60,     1
    -98,    53,     1
     14,    31,     1
     27,    47,     1
     78,    33,     0
    -76,    43,     1
    -11,    28,     1
     30,    36,     1
    -89,   -55,     1
    -67,    86,     1
      3,    35,     1
     34,   -84,     1
    -55,   -43,     1
     83,   -54,     0
    -51,    35,     1
     30,    41,     1
     68,    46,     0
    -97,    17,     1
     85,   -82,     0
     11,    87,     1
    -60,     5,     1
    -75,    50,     1
    -37,   -63,     1
     97,    43,     0
     65,    37,     0
     38,     6,     1
    -63,    -1,     1
     12,    66,     1
    -60,     6,     1
     62,   -29,     1
     10,    44,     1
    -60,    29,     1
   -100,     3,     1
     14,   -99,     1
     79,    67,     0
     55,    58,     0
    -25,   -70,     1
    -30,    29,     1
     87,   -82,     0
     48,   -89,     1
     52,    -7,     1
    -91,    69,     1
    -67,   -77,     1
    -46,   -37,     1
     21,    36,     1
     98,    99,     0
     52,   -45,     1
     91,   -18,     0
    -57,    26,     1
    -98,   -92,     1
    -64,   -60,     1
     44,   -11,     1
     69,   -22,     0
     68,    50,     0
     17,   -68,     1
      6,    -8,     1
    -24,   -82,     1
    -48,   -33,     1
    -25,   -71,     1
    -37,   -44,     1
     64,   -32,     1
     75,   -47,     0
     55,    22,     0
    -97,    41,     1
    -97,    37,     1
     76,   -14,     0
     26,    17,     1
    -55,    57,     1
    -43,    85,     1
    -41,     7,     1
    -33,   -53,     1
      9,   -79,     1
    -73,   -82,     1
    -38,    63,     1
      3,    74,     1
     97,   -35,     0
    -56,     4,     1
    -30,    72,     1
    -48,    69,     1
     17,    44,     1
    -31,   -99,     1
    -62,     1,     1
    -96,    10,     1
    -45,    39,     1
     77,   -96,     1
    -32,   -16,     1
    -84,   -85,     1
    -86,    80,     1
     94,   -22,     0
    -37,    11,     1
     59,    60,     0
     73,    60,     0
    -99,    84,     1
    -97,   -95,     1
     43,     8,     1
      5,     0,     1
    -87,   -54,     1
    -77,    98,     1
    -86,   -88,     1
     32,   -31,     1
    -75,    28,     1
     50,    61,     0
    -46,   -13,     1
    -20,    22,     1
     54,    89,     0
    -74,   -49,     1
    -24,    99,     1
    -32,    80,     1
    -53,   -56,     1
     99,    91,     0
     28,     1,     1
    -29,    54,     1
     57,   -95,     1
    -90,   -35,     1
     60,    26,     0
     97,   -69,     0
     23,   -38,     1
    -83,    76,     1
     18,   -40,     1
    -67,   -32,     1
    -87,    31,     1
    -51,    52,     1
    -40,   -16,     1
    -89,   -94,     1
    -63,   -46,     1
    -87,   -33,     1
    -90,   -80,     1
    -86,    81,     1
    -38,    18,     1
    -25,    91,     1
     49,    78,     0
     20,    38,     1
    -22,   -56,     1
    -74,   -66,     1
     88,   -94,     0
     76,     4,     0
     62,   -11,     0
    -31,    52,     1
    -28,    11,     1
     78,    68,     0
    -51,   -13,     1
     66,   -70,     1
     52,    76,     0
      0,    14,     1
     71,    97,     0
     58,   -30,     1
      0,   -49,     1
      2,   -85,     1
    -89,    27,     1
     23,   -84,     1
     22,     9,     1
     72,    29,     0
    -46,   -79,     1
    -88,    24,     1
     40,   -45,     1
    -16,   -27,     1
    -84,   -86,     1
    -76,    36,     1
    -56,   -53,     1
    -99,    46,     1
     12,    10,     1
     49,    65,     0
    -21,   -73,     1
    -61,    44,     1
     34,   -88,     1
    -23,    -2,     1
     55,   -71,     1
     -3,   -86,     1
     58,   -21,     1
    -53,   -84,     1
    -85,    86,     1
    -59,    92,     1
    -32,    92,     1
    -32,   -88,     1
     23,    11,     1
     82,   -60,     0
     58,   -31,     1
     95,    68,     0
     43,   -57,     1
    -97,   -58,     1
      7,   -79,     1
     71,    83,     0
    -33,    -6,     1
   -100,   -38,     1
     -3,   -48,     1
     37,    83,     1
     14,   -47,     1
     86,   -88,     0
     25,    90,     1
      3,    92,     1
    -46,     5,     1
     83,   -57,     0
     66,   -73,     1
    -13,    75,     1
     41,    -1,     1
     22,   -85,     1
    -52,   -95,     1
     70,   -98,     1
     10,   -76,     1
     18,    25,     1
     50,   -38,     1
     84,    57,     0
    -80,   -44,     1
     82,   -78,     0
     58,   -80,     1
     54,    33,     0
     55,    87,     0
    -65,   -96,     1
     67,    -5,     0
    -79,   -83,     1
    -77,   -67,     1
     95,   -43,     0
     20,    71,     1
    -51,    46,     1
    -20,   -38,     1
     31,   -22,     1
    -77,    96,     1
      4,     2,     1
    -35,   -61,     1
     73,   -47,     0
      8,    10,     1
     93,   -46,     0
    -47,   -38,     1
     12,   -24,     1
    -51,    35,     1
    -48,    93,     1
      0,   -15,     1
     14,    23,     1
     62,    77,     0
    -68,   -83,     1
    -38,    22,     1
    -24,    86,     1
    -89,    99,     1
     34,    24,     1
    -71,   -95,     1
     15,   -94,     1
     43,   -57,     1
    -49,    92,     1
    -64,    60,     1
    -92,   -38,     1
     94,   -47,     0
    -76,    22,     1
     29,    75,     1
     80,   -90,     0
     52,    72,     0
     -4,   -85,     1
    -82,   -60,     1
     56,   -19,     1
     66,   -71,     1
     47,   -70,     1
     68,     9,     0
     93,   -85,     0
     87,   -28,     0
    -87,    94,     1
     30,   -16,     1
     19,   -31,     1
    -57,   -93,     1
    -70,   -25,     1
     76,   -12,     0
     28,   -23,     1
     68,    54,     0
    -75,   -82,     1
     32,   -25,     1
    -79,    25,     1
     24,    83,     1
     21,    -3,     1
     15,    97,     1
      4,   -30,     1
     97,    99,     0
     80,    49,     0
     33,    47,     1
    -13,   -20,     1
    -57,    77,     1
     89,    90,     0
    -79,   -89,     1
    -68,     6,     1
    -86,   -98,     1
    -82,    22,     1
    -89,    32,     1
     15,   -86,     1
    -52,   -30,     1
    -75,    48,     1
    -11,   -97,     1
     37,    77,     1
    -72,    62,     1
    -50,   -96,     1
      6,    87,     1
     54,   -19,     1
     44,    -4,     1
    -12,    89,     1
     16,    57,     1
     43,   -72,     1
     39,   -21,     1
    -75,    28,     1
     -1,   -88,     1
      5,   -37,     1
     71,   -99,     1
    -60,    77,     1
    -57,   -37,     1
    -31,    60,     1
     14,    63,     1
    -83,   -62,     1
     26,   -88,     1
     60,   -68,     1
     77,   -14,     0
    -63,   -40,     1
    -36,   -12,     1
    -28,    25,     1
     88,   -43,     0
    -51,    85,     1
     86,   -38,     0
    -85,    56,     1
    -74,    -8,     1
    -12,    21,     1
    -75,    20,     1
    -74,   -77,     1
    -12,   -46,     1
     89,     3,     0
    -11,   -38,     1
     -6,    56,     1
    -67,   -96,     1
     42,    21,     1
    -17,    83,     1
     -5,    84,     1
     -1,    86,     1
     41,    39,     1
   -100,     8,     1
    -17,    26,     1
      9,   -57,     1
     10,    73,     1
   -100,   -75,     1
     55,   -96,     1
    -72,   -36,     1
     81,    23,     0
    -97,   -38,     1
    -62,   -45,     1
    -95,    66,     1
     65,    53,     0
    -76,   -23,     1
    -95,  -100,     1
    -99,   -67,     1
    -70,     3,     1
    -16,    19,     1
    -45,    19,     1
     17,   -76,     1
    -85,   -94,     1
    -67,     5,     1
    -62,   -87,     1
     90,   -51,     0
     25,   -59,     1
    -52,    49,     1
    -69,    65,     1
    -82,    96,     1
     31,   -43,     1
     52,    80,     0
     24,    44,     1
     -7,    52,     1
    -99,   -62,     1
    -82,   -67,     1
     89,    70,     0
    -73,    32,     1
    -93,   -71,     1
    -63,    29,     1
     72,    71,     0
     -1,    56,     1
    -45,    94,     1
     99,   -84,     0
    -34,   -47,     1
    -57,    54,     1
    -27,   -70,     1
    -67,    79,     1
     90,     4,     0
    -97,   -16,     1
    -76,    91,     1
    -46,    79,     1
     79,    55,     0
     92,   -85,     0
    -43,    -2,     1
     95,    14,     0
    -45,   -75,     1
    -69,   -46,     1
 
