     72,    57,     4
    -18,    39,     1
     28,   -66,     6
     44,    90,     3
    -78,    -6,     9
    -80,    16,     0
    -81,   -11,     9
    -70,   -35,     9
    -43,    89,     1
     82,    70,     4
     39,   -43,     6
     -2,   -50,     7
     26,   -41,     6
     11,    21,     3
    -65,    72,     1
    -26,   -81,     8
     37,   -74,     6
     27,   -52,     6
    -91,    88,     1
    -77,   -17,     9
     30,    79,     3
    -46,    43,     1
    -81,    43,     0
     51,   -15,     5
     85,   -24,     5
     45,   -82,     6
    -98,   -49,     9
     88,   -90,     6
    -37,    20,     0
     -3,   -83,     7
    -30,    54,     1
     66,    46,     4
     89,   -73,     6
     55,   -69,     6
    -26,    44,     1
    -92,   -70,     9
     89,   -77,     6
     39,    62,     3
    -45,   -57,     8
    -58,    50,     1
    -96,   -74,     9
    -52,    93,     1
     97,    80,     4
     50,    67,     3
    -66,    84,     1
     42,   -95,     6
     40,    53,     3
    -43,    63,     1
     21,   -82,     6
     78,   -25,     5
     74,    -8,     5
     61,   -77,     6
    -45,   -35,     9
    -30,    93,     1
     77,   -90,     6
    -41,   -13,     9
    -76,   -10,     9
     57,   -33,     5
    -75,    27,     0
    -21,    23,     1
     60,   -96,     6
    -72,   -44,     9
     80,   -87,     6
    -56,    59,     1
    -97,    54,     0
    -57,   -85,     8
    -12,   -21,     8
    -40,    53,     1
     50,   -14,     5
     82,    64,     4
     84,    43,     4
    -72,   -87,     8
     56,    -7,     5
    -94,   -25,     9
     -5,    95,     2
    -53,    21,     0
     52,   -20,     5
     78,    32,     4
    -35,    86,     1
     38,    91,     3
     -2,    86,     2
    -75,    91,     1
    -93,    87,     1
     14,    91,     2
    -55,   -24,     9
     73,   -34,     5
     66,   -79,     6
    -52,   -81,     8
    -37,    43,     1
     69,    97,     3
     41,    68,     3
     29,   -31,     6
     67,   -10,     5
     25,   -43,     6
     60,    52,     4
    -97,    34,     0
    -35,    86,     1
     72,    44,     4
     91,   -49,     5
     98,   -62,     5
    -24,   -67,     8
     67,   -80,     6
     70,    28,     4
      5,   -75,     7
     24,    57,     3
     71,    45,     4
     76,    16,     4
     51,   -95,     6
     75,   -67,     6
     -2,   -70,     7
    -10,   -21,     8
    -77,    66,     1
    -87,    93,     1
     98,    47,     4
     56,    21,     4
     66,   -81,     6
     43,    75,     3
     30,    80,     3
    -72,   -10,     9
    -59,    23,     0
     46,    97,     3
    -77,   -97,     8
     80,   -25,     5
     79,    48,     4
     57,   -24,     5
    -56,   -52,     9
    -90,     9,     0
    -51,    54,     1
     70,    29,     4
    -53,   -20,     9
    -85,    73,     1
     50,    -6,     5
     34,   -54,     6
    -28,   -67,     8
    -54,    23,     0
    -95,     6,     0
    -83,   -35,     9
    -77,    65,     1
     36,    95,     3
    -43,   -68,     8
    -67,   -39,     9
     26,   -90,     6
     49,    40,     4
     93,    45,     4
     53,   -21,     5
     49,   -99,     6
     59,    23,     4
    -91,   -14,     9
     56,   -21,     5
     41,   -84,     6
     35,    17,     4
    -74,   -63,     9
     82,    98,     3
    -43,    10,     0
     84,    20,     4
     83,   -98,     6
     56,     7,     4
      3,   -90,     7
    -69,   -20,     9
    -50,   -89,     8
     80,    73,     4
    -42,    55,     1
    100,   -83,     6
    -94,   -84,     9
    -92,   -10,     9
    -73,    68,     1
    -33,   -98,     8
     40,    54,     3
      2,    48,     2
     46,   -53,     6
    -95,    44,     0
     54,   -70,     6
     17,   -68,     6
     62,   -14,     5
     60,   -82,     6
     14,   -41,     6
    -56,    66,     1
     46,    17,     4
     82,    77,     4
    -50,    19,     0
     47,   -60,     6
    -18,   -33,     8
    -93,    86,     1
     97,    58,     4
    -43,    54,     1
     10,   -26,     6
    -90,    21,     0
    -58,   -40,     9
     20,    42,     3
     48,    41,     4
     37,   -35,     6
    -43,   -96,     8
    -80,    49,     0
      5,    92,     2
     96,    77,     4
    -88,   -78,     9
      3,    79,     2
    -74,    38,     0
     21,    10,     4
    -92,    25,     0
    -86,    -9,     9
    -48,   -82,     8
    -18,   -30,     8
    -36,    57,     1
      1,    54,     2
    -80,   -70,     9
     81,   -98,     6
    -52,   -26,     9
     -7,   -94,     7
     -7,   -72,     7
    -18,    77,     1
    -10,   -98,     7
    -37,   -99,     8
     85,    -9,     5
     -5,    74,     2
    -97,   -77,     9
     89,    17,     4
    100,    94,     4
    -65,   -25,     9
     22,   -87,     6
     27,    80,     3
    -24,   -81,     8
     -8,   -63,     7
    -31,    95,     1
     90,    52,     4
     37,    12,     4
    -63,    13,     0
     13,   -17,     6
     60,    35,     4
    -18,     6,     0
    -86,   -22,     9
     18,   -23,     6
    -95,   -69,     9
     44,   -81,     6
     94,   -87,     6
    -50,   -20,     9
      5,   -95,     7
      0,    81,     2
    -30,   -21,     9
     58,   -82,     6
     24,   -40,     6
    -86,   -10,     9
    -32,    74,     1
    -64,    94,     1
    -66,   -50,     9
     74,    21,     4
    -76,   -91,     8
     47,   -96,     6
    -59,    36,     0
    -56,    76,     1
    -55,   -87,     8
    -38,    81,     1
     18,   -45,     6
    -47,    -5,     9
    -34,    51,     1
     85,   -30,     5
    -98,    80,     1
    -77,    25,     0
    -85,    96,     1
     52,   -11,     5
     62,   -98,     6
    -84,    90,     1
    -67,   -26,     9
    -81,   -24,     9
    -72,   -86,     8
    -52,    89,     1
     98,    28,     4
    -29,    91,     1
    -28,    -8,     9
    -99,   -67,     9
     24,    48,     3
     32,    78,     3
    -92,   -23,     9
    -91,   -38,     9
    -31,   -84,     8
     14,    94,     2
    -40,   -58,     8
     37,   -65,     6
    -51,   -96,     8
    -35,    51,     1
      9,   -23,     6
     51,   -73,     6
     93,    38,     4
     -7,   -78,     7
     22,   -59,     6
    -48,   -91,     8
     53,   -77,     6
     36,    57,     3
    -68,   -27,     9
     45,    86,     3
     48,   -98,     6
     40,    55,     3
     95,   -57,     5
    -98,    99,     1
     50,   -81,     6
     71,   -58,     6
     71,     8,     4
     38,   -56,     6
     45,   -13,     5
     59,   -31,     5
    -31,   -45,     8
     37,    23,     4
    -49,    88,     1
     77,    27,     4
    -13,   -86,     7
      1,    83,     2
    -32,   -56,     8
     54,    80,     3
    -49,   -89,     8
     26,   -72,     6
     39,   -97,     6
     86,   -87,     6
    -13,   -27,     8
      1,    83,     2
      0,  -100,     7
     91,    34,     4
    -33,    -9,     9
     33,   -15,     5
     51,    46,     4
    -67,   -96,     8
    -92,   -24,     9
    -32,    88,     1
     22,    67,     3
    -79,    99,     1
     71,   -94,     6
     31,   -49,     6
    -91,    91,     1
     -7,   -83,     7
    -49,     9,     0
    100,    28,     4
    -19,   -46,     8
     71,   -82,     6
     38,   -93,     6
    -54,   -27,     9
     67,    47,     4
     54,    -9,     5
     48,   -25,     5
     47,    79,     3
     72,   -93,     6
     73,   -77,     6
    -98,    42,     0
    -67,   -48,     9
    -95,   -81,     9
    -51,   -81,     8
    -66,   -24,     9
    -57,   -42,     9
      9,    77,     2
     -3,   -39,     7
    -81,    75,     1
     52,    96,     3
     64,    -7,     5
    -86,    29,     0
     92,   -87,     6
     22,   -50,     6
    -73,    16,     0
     74,    21,     4
     72,   -31,     5
    -92,   -49,     9
     46,   -76,     6
     67,   -93,     6
     -3,    79,     2
    -59,    13,     0
    -70,    94,     1
     32,   -91,     6
     50,   -69,     6
    -72,   -37,     9
    -91,    95,     1
    -70,    63,     1
     84,    51,     4
    -96,   -11,     9
    -29,     6,     0
     27,    -6,     5
     44,   -97,     6
     93,   -38,     5
     32,   -86,     6
     78,    70,     4
    -39,   -61,     8
    -43,   -58,     8
    -87,    17,     0
    -40,   -21,     9
     99,   -60,     5
     44,    96,     3
    -23,   -82,     8
    -64,     8,     0
    -11,    15,     1
     33,    97,     3
     51,    83,     3
      3,    59,     2
    -94,    15,     0
    -86,    96,     1
     -5,    66,     2
     40,   -63,     6
     59,    14,     4
     91,    84,     4
    -94,   -28,     9
    -55,    51,     1
     34,    91,     3
     69,   -22,     5
     28,   -43,     6
    -71,   -28,     9
     44,   -62,     6
    -83,   -29,     9
    -54,   -13,     9
    -97,   -76,     9
     -5,    81,     2
    -27,   -46,     8
    -22,   -48,     8
     97,   -48,     5
    -30,   -18,     9
     46,   -44,     6
    -31,   -13,     9
    -76,   -49,     9
    -60,   -81,     8
    -22,    73,     1
     62,   -17,     5
     44,   -79,     6
     96,    73,     4
    -53,    76,     1
     86,    76,     4
     41,   -19,     5
    -89,     7,     0
    -28,   -82,     8
     47,     7,     4
     58,    83,     3
    -71,    83,     1
     16,   -27,     6
     39,   -96,     6
    -48,    63,     1
     -4,   -94,     7
     42,    66,     3
     43,    67,     3
     68,    10,     4
     81,   -80,     6
     95,    56,     4
    -43,    75,     1
     26,    72,     3
     49,   -52,     6
    -74,   -37,     9
    -21,    86,     1
    -26,   -19,     9
     42,   -24,     5
     63,    61,     4
      2,    97,     2
     91,   -17,     5
      6,   -92,     7
    -33,   -54,     8
     55,   -22,     5
    -49,   -43,     9
    -65,   -52,     9
     63,   -31,     5
    -90,    88,     1
     48,    33,     4
     83,   -26,     5
    -30,   -59,     8
    -50,   -96,     8
     24,   -38,     6
     98,   -65,     5
    -96,    27,     0
     64,   -33,     5
    -96,   -57,     9
    -85,   -49,     9
     53,    17,     4
    -59,   -77,     8
    -17,    48,     1
    -56,   -38,     9
    -47,  -100,     8
     83,    44,     4
     75,    63,     4
    -43,    65,     1
    -72,    61,     1
     -1,   -84,     7
      0,    95,     2
    -95,    51,     0
     33,    49,     3
     91,    82,     4
    -66,    16,     0
    -22,    61,     1
     44,   -66,     6
     61,    27,     4
    -35,   -89,     8
     76,    71,     4
    -63,     5,     0
     60,    11,     4
    -37,    17,     0
     49,    36,     4
     75,  -100,     6
    -47,   -63,     8
    -59,   -84,     8
    -94,   -25,     9
     37,   -75,     6
     65,    80,     3
     74,    43,     4
    -27,    74,     1
     72,    99,     3
    -11,   -90,     7
    -58,   -36,     9
    -22,    99,     1
     54,    51,     4
     67,   -96,     6
     61,    22,     4
     -4,    89,     2
    -76,    77,     1
     -8,   -68,     7
     60,   -31,     5
     59,   -35,     5
     32,    69,     3
    -94,    20,     0
     70,   -93,     6
    -94,    21,     0
     28,    45,     3
      1,   -97,     7
     48,    66,     3
     65,    11,     4
     97,    57,     4
     67,   -55,     6
     53,   -49,     6
     34,    86,     3
     56,    -5,     5
    -70,   -21,     9
     15,   -42,     6
     82,    29,     4
    -21,   -72,     8
      6,   -93,     7
    -24,    45,     1
     -5,   -85,     7
    -91,    75,     1
     89,   -88,     6
     95,   -41,     5
     70,    85,     3
    -78,   -38,     9
     53,    92,     3
    -85,   -19,     9
    -70,    58,     1
     52,   -47,     6
     -9,    13,     1
    -28,    51,     1
      5,  -100,     7
    -77,   -17,     9
     69,   -41,     5
    -18,   -52,     8
     50,   -67,     6
     45,    57,     3
    -10,    20,     1
    -21,   -57,     8
    -30,    83,     1
     91,   -53,     5
    -81,    20,     0
    -21,    36,     1
    -55,    -9,     9
     61,   -10,     5
     73,    48,     4
    -55,    54,     1
     -9,   -94,     7
     -1,    70,     2
    -53,   -93,     8
     76,   -84,     6
     40,    83,     3
    -28,   -95,     8
     47,    63,     3
    -50,   -79,     8
     40,    11,     4
     87,    81,     4
    -49,   100,     1
     30,   -82,     6
     25,    60,     3
     -4,    55,     2
     70,   -37,     5
    -22,    99,     1
    -13,    46,     1
     22,    35,     3
    -73,    88,     1
      3,    72,     2
    -17,    29,     1
      2,   -90,     7
     31,    60,     3
     -4,    90,     2
     97,   -84,     6
     34,    88,     3
     98,    55,     4
     71,   -83,     6
     28,    19,     4
    -56,    96,     1
     56,    16,     4
     28,    -5,     5
     28,    22,     4
     78,    59,     4
    -58,   -37,     9
    -29,   -23,     9
    -89,    13,     0
    -52,   -46,     9
    -88,    31,     0
    -25,    89,     1
     91,   -17,     5
    -28,    28,     1
     74,   -93,     6
    -34,    44,     1
      7,    83,     2
      7,   -93,     7
     24,   -90,     6
     81,   -71,     6
     91,   -90,     6
    -40,   -60,     8
     41,    85,     3
    -55,   -95,     8
    -75,    10,     0
    -32,   -44,     8
     86,    62,     4
     39,   -83,     6
    -28,    41,     1
     83,   -24,     5
     -1,    68,     2
     26,   -35,     6
     59,   -31,     5
    -32,   -16,     9
    -51,   -16,     9
     95,    14,     4
     45,    77,     3
    -51,   -18,     9
     50,    10,     4
    -83,    70,     1
    -77,    75,     1
     86,    -9,     5
     83,    71,     4
     50,    77,     3
    -39,   -29,     9
     -4,   -92,     7
    -79,   -14,     9
     -3,    85,     2
    -26,    72,     1
    -86,   -60,     9
     93,    32,     4
     68,   -33,     5
     66,    81,     3
     17,   -70,     6
     71,    54,     4
     55,   -55,     6
    -64,    17,     0
    -48,    27,     0
     26,    94,     3
    -76,    81,     1
    -81,    86,     1
     94,    31,     4
    -78,    11,     0
    -16,    63,     1
     98,   -59,     5
     83,    34,     4
     88,   -22,     5
     60,    -8,     5
    -88,    78,     1
    -45,   -94,     8
    -86,   -73,     9
      2,   -97,     7
    -12,    34,     1
     -3,    89,     2
     -2,   -34,     7
     82,   -20,     5
    -50,   -14,     9
    -80,    86,     1
    -66,   -45,     9
    -25,   -57,     8
     -2,   -85,     7
    -26,    93,     1
    100,    62,     4
    -86,   -34,     9
    -90,    96,     1
    -91,    25,     0
     88,   -95,     6
      4,    46,     2
    -61,   -93,     8
     38,    69,     3
    -95,   -43,     9
    -91,   -75,     9
    -37,    67,     1
     94,    74,     4
    -20,   -50,     8
     51,    -9,     5
    -45,    96,     1
     77,   -25,     5
    -77,   -53,     9
    -80,    94,     1
     53,   -62,     6
    -66,   -20,     9
   -100,    13,     0
    -73,    17,     0
     71,    68,     4
    -41,    -5,     9
     57,   -81,     6
    -81,   -47,     9
     83,    53,     4
    -81,    71,     1
    -53,   -24,     9
    -93,    49,     0
     15,   -30,     6
    -56,    -8,     9
    -20,    53,     1
    -99,   -41,     9
    -70,   -39,     9
    -71,   -44,     9
     65,    40,     4
    -47,    97,     1
    -65,   -35,     9
     42,   -62,     6
     24,    86,     3
     94,    38,     4
     16,   -35,     6
     50,   -17,     5
    -35,    42,     1
    -90,   -86,     9
    -90,    29,     0
    -49,   -43,     9
    -83,   -55,     9
     95,   -88,     6
    -92,   -33,     9
     90,   -14,     5
     53,    48,     4
     55,    71,     3
     18,   -45,     6
    -27,   -91,     8
     51,   -90,     6
     60,    97,     3
    -81,    19,     0
     65,    37,     4
     91,    82,     4
     57,   -69,     6
    -72,   -15,     9
     93,    90,     4
     83,   -19,     5
     15,   100,     2
     52,    71,     3
     17,    51,     3
     56,   -89,     6
    -99,   -89,     9
    -62,    32,     0
    -34,    49,     1
     25,   -58,     6
     71,   -83,     6
    -30,   100,     1
     82,   -19,     5
     58,   -71,     6
     91,    21,     4
     96,   -85,     6
     20,   -38,     6
     45,   -54,     6
     75,    36,     4
    -66,   -96,     8
      0,    66,     2
      4,    67,     2
     85,   -32,     5
    -51,    15,     0
    -70,    24,     0
    -70,    84,     1
    -34,   -13,     9
     91,   -21,     5
     57,   -12,     5
     84,    25,     4
     47,    22,     4
     44,    81,     3
     31,   -69,     6
    -58,    17,     0
     81,   -92,     6
     27,   -65,     6
    -73,   -41,     9
    -27,   -49,     8
     77,    49,     4
    -52,    11,     0
    -40,   -26,     9
     46,    66,     3
    -62,   -33,     9
     70,    98,     3
     37,   -61,     6
    -82,   -68,     9
    -69,   -13,     9
     41,    14,     4
    -88,   -41,     9
     40,   -97,     6
     81,    21,     4
     -1,   -62,     7
     57,    88,     3
    -46,   -77,     8
     36,   -70,     6
     45,   -98,     6
     72,   -84,     6
     34,    96,     3
     44,    21,     4
     35,    77,     3
     43,   -95,     6
    -88,    22,     0
     40,    99,     3
     39,   -47,     6
    -31,    73,     1
   -100,   -29,     9
     59,   -89,     6
     65,   -75,     6
     81,    49,     4
     30,    56,     3
     27,    56,     3
     48,   -55,     6
     96,    51,     4
   -100,    90,     1
    -92,    32,     0
     79,    61,     4
     44,   -59,     6
    -58,   -85,     8
    -64,   -30,     9
     72,   -82,     6
     32,  -100,     6
     81,   -73,     6
     22,    40,     3
    -68,   -97,     8
     95,    67,     4
    -66,   -45,     9
     79,    34,     4
      4,   -98,     7
      7,    96,     2
     84,   -45,     5
    -70,   -58,     9
     42,   -95,     6
    -28,   -55,     8
     87,    39,     4
    -47,   -30,     9
     97,   -16,     5
     49,   -91,     6
     43,   -44,     6
    -85,    26,     0
     29,   -83,     6
    -78,    22,     0
    -98,    94,     1
     59,   -29,     5
     40,    66,     3
     85,    18,     4
 
