63,29,5
-19,57,8
47,95,6
-77,-38,0
-91,45,9
-68,-91,1
-8,91,7
-57,-69,1
12,-89,2
-46,10,9
-58,96,8
-53,90,8
34,56,6
-43,-68,1
-58,-56,1
-57,-16,0
-40,22,9
-93,-100,1
89,-38,4
35,-54,3
-60,39,9
46,64,6
63,-47,3
-66,27,9
-15,-41,1
-26,-48,1
-70,-66,1
69,30,5
-15,-57,1
-31,-99,1
49,8,5
11,97,7
3,-76,2
-74,80,8
48,82,6
-77,-27,0
-26,-81,1
27,88,7
79,10,5
-60,76,8
73,-86,3
1,86,7
99,88,6
-12,89,7
-78,88,8
-27,-71,1
65,-9,4
-68,-84,1
-74,-70,1
-54,-21,0
-76,-38,0
-63,-66,1
16,68,7
-92,41,9
70,33,5
10,-55,2
86,8,5
93,-6,4
91,-17,4
93,10,5
-60,39,9
25,63,7
84,-99,3
-44,46,8
12,56,7
-52,-52,1
58,-95,3
27,-24,3
87,-46,4
83,-33,4
43,-65,3
49,-83,3
58,-21,4
45,-36,3
98,-43,4
-49,-31,0
-12,50,8
24,68,7
60,-97,3
-39,-26,0
60,22,5
53,-97,3
60,86,6
48,41,6
10,29,7
-13,43,8
-12,-86,2
-63,33,9
40,56,6
-93,54,9
76,-98,3
34,-93,2
-77,74,8
-79,-58,0
67,-28,4
-63,34,9
98,-78,3
31,100,7
23,-86,2
84,60,6
-51,-21,0
76,-9,4
52,79,6
-39,7,9
-29,-56,1
-23,60,8
-70,-41,0
58,-78,3
91,-28,4
-77,-51,0
-59,-77,1
-84,-29,0
-64,-21,0
100,75,6
-53,-60,1
100,-8,4
-83,25,9
-85,-47,0
-37,-42,1
71,94,6
-29,-69,1
71,-84,3
8,-23,2
32,-40,3
-53,60,8
85,-97,3
43,81,6
-7,71,7
-64,62,8
-80,13,9
43,-40,3
-77,-88,1
68,-64,3
-89,-23,0
34,-55,3
16,-47,2
-56,26,9
-66,72,8
-26,47,8
-76,13,9
34,-30,3
-80,-13,0
-58,-77,1
94,84,6
80,64,6
86,-9,4
89,-99,3
83,-100,3
-51,13,9
56,20,5
-61,-62,1
-5,23,8
78,9,5
21,-94,2
-46,-78,1
-42,-99,1
93,8,5
56,-9,4
69,70,6
-36,-94,1
34,-57,3
67,-8,4
65,-26,4
42,45,6
77,58,6
5,-48,2
-35,66,8
-60,70,8
-3,94,7
-50,100,8
72,-90,3
99,34,5
56,97,6
46,-14,4
-20,13,9
73,33,5
-20,-56,1
74,-31,4
77,-100,3
-57,79,8
38,54,6
-85,-94,1
-29,75,8
-96,66,9
89,99,6
45,-79,3
95,17,5
-51,-11,0
74,17,5
-3,93,7
27,-81,2
-43,-82,1
-73,-100,1
60,-26,4
96,24,5
-28,-44,1
10,67,7
61,-82,3
-42,-72,1
-17,60,8
72,59,6
-73,-85,1
-75,21,9
-48,53,8
-26,7,9
3,60,7
75,10,5
-87,-78,1
69,64,6
31,34,6
-97,91,8
-74,27,9
21,-76,2
-32,72,8
-53,-79,1
-21,76,8
10,62,7
39,48,6
68,-53,3
-19,33,8
-92,38,9
-88,31,9
99,-86,3
37,39,6
-17,-32,1
31,83,7
12,-85,2
37,-48,3
5,-48,2
32,92,7
59,62,6
-60,-83,1
-69,12,9
16,71,7
-3,-63,2
-87,45,9
59,22,5
-15,-36,1
-40,81,8
54,-14,4
-80,76,8
38,-49,3
4,-61,2
73,-38,4
-20,36,8
88,81,6
10,42,7
-78,-100,1
12,-44,2
-93,60,9
-41,57,8
-44,-8,0
-81,-12,0
75,-35,4
-45,68,8
-39,42,8
84,42,5
2,57,7
-77,-40,0
52,61,6
62,7,5
-50,-95,1
78,87,6
90,-89,3
2,89,7
79,-69,3
-85,-29,0
-81,32,9
-54,91,8
-30,-100,1
48,55,6
70,90,6
39,-30,3
-38,-78,1
-74,93,8
-59,93,8
-85,61,9
43,-60,3
97,94,6
66,55,6
91,93,6
-49,52,8
27,28,6
55,-24,4
-92,59,9
-61,21,9
-81,78,8
-23,-46,1
81,-31,4
86,-76,3
-55,87,8
76,-55,3
-68,89,8
-97,99,8
80,93,6
-46,-96,1
67,-21,4
65,-49,3
62,-6,4
65,-62,3
-27,95,8
-52,8,9
21,-16,3
-41,46,8
-81,59,9
-78,80,8
-62,-80,1
-57,21,9
11,-80,2
-84,-29,0
68,18,5
-3,-17,1
-29,-72,1
-75,-19,0
-16,43,8
-1,-66,2
32,-32,3
-35,63,8
-9,-35,1
21,83,7
56,-93,3
65,-71,3
64,63,6
59,-77,3
60,11,5
-79,97,8
-100,-91,1
6,79,7
-76,-99,1
49,-44,3
-88,63,9
50,91,6
49,69,6
35,-58,3
-37,8,9
10,-68,2
-81,-39,0
11,-100,2
-64,28,9
-71,37,9
-99,-30,0
-27,20,9
46,-65,3
-18,57,8
42,-59,3
52,-86,3
-71,97,8
53,-92,3
81,-39,4
99,-96,3
-6,-100,2
-99,-96,1
-74,41,9
-76,-100,1
-88,-44,0
-91,-53,0
13,57,7
-70,94,8
-27,-78,1
-1,-64,2
58,-58,3
17,-43,2
78,7,5
58,-21,4
12,-25,2
-73,68,8
34,54,6
-47,-58,1
-73,-67,1
48,-21,4
92,-14,4
-100,-14,0
14,-46,2
66,-55,3
79,41,5
-40,-52,1
91,85,6
-37,12,9
16,-53,2
7,-48,2
62,-28,4
30,-37,3
-13,44,8
44,-8,4
-78,80,8
40,43,6
69,66,6
-22,-47,1
-99,43,9
-72,-28,0
67,-56,3
14,-70,2
14,-31,2
-29,-7,0
49,-44,3
-1,-70,2
74,-15,4
-11,-84,2
-75,91,8
-26,43,8
-65,-31,0
-10,-44,1
100,94,6
-65,-86,1
-91,-38,0
7,52,7
86,-78,3
96,-81,3
58,-65,3
-89,-27,0
-84,-21,0
73,-78,3
17,-72,2
-41,19,9
85,33,5
77,95,6
20,80,7
24,89,7
-81,76,8
33,90,7
-34,-8,0
100,26,5
91,-84,3
-94,-41,0
58,59,6
40,-13,4
-96,-92,1
-62,-21,0
46,63,6
-63,46,9
-5,65,7
90,-36,4
-83,-75,1
-25,37,8
64,-71,3
7,-75,2
-36,99,8
50,-99,3
-65,-96,1
-79,-85,1
72,-7,4
-1,66,7
46,-73,3
57,-42,3
73,34,5
-38,-75,1
-52,-75,1
-54,-70,1
78,87,6
6,-46,2
100,-41,4
33,-95,2
-31,-45,1
-47,71,8
-39,89,8
-60,42,9
-74,89,8
-95,-50,0
88,98,6
89,-18,4
-42,31,9
-67,-26,0
-6,84,7
-21,63,8
-93,84,8
17,-53,2
-11,81,7
-6,21,8
-75,90,8
97,-85,3
11,99,7
-47,81,8
-43,25,9
60,10,5
81,-70,3
-94,43,9
83,-82,3
83,-32,4
-65,-38,0
-78,-33,0
-71,97,8
-93,22,9
-74,90,8
59,58,6
53,-61,3
99,-38,4
-91,-41,0
49,-70,3
-19,50,8
-45,63,8
57,-85,3
-51,89,8
88,-34,4
7,-63,2
87,36,5
-28,51,8
-67,-100,1
63,94,6
63,87,6
43,-69,3
18,97,7
-60,-86,1
99,-92,3
-34,64,8
64,80,6
22,70,7
-25,-59,1
23,90,7
-48,-71,1
-61,-24,0
-68,32,9
-82,-36,0
40,-55,3
64,76,6
-53,92,8
-66,92,8
97,27,5
62,-58,3
80,-14,4
-65,-31,0
-61,-23,0
-48,-62,1
87,-31,4
-27,-44,1
-43,82,8
-84,99,8
-21,-39,1
22,-89,2
-33,74,8
91,-29,4
-74,-28,0
-56,-27,0
-41,-93,1
72,-100,3
72,-63,3
69,-79,3
2,92,7
59,90,6
-65,-27,0
89,77,6
64,81,6
73,-21,4
-71,19,9
-69,73,8
98,11,5
38,45,6
64,-16,4
84,-100,3
57,-65,3
-89,97,8
-35,-99,1
-5,-97,2
-1,71,7
-47,-27,0
3,-95,2
-45,-96,1
28,94,7
71,73,6
-34,63,8
26,-84,2
-35,-81,1
78,100,6
-40,62,8
-41,88,8
-71,-96,1
67,84,6
-78,91,8
-29,70,8
-71,78,8
-64,-76,1
-72,16,9
-44,75,8
71,-14,4
92,-27,4
 ,,
